name,data_per_month,data_per_day,data_exhaustion_speed,call_minutes,text_messages,price_initial,mobile_carrier_id,cta_url
토이저러스 키즈 유심 2.5GB,2500,,,100,100,15290,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
청소년 안심 유심 27,750,,,-1,-1,16500,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
슬림 유심 500MB 50분,500,,,50,50,1900,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
슬림 유심 1GB 100분,1000,,,100,50,3900,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
슬림 유심 2GB 200분,2000,,,200,150,6600,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
슬림 안심 유심 1GB 100분,1000,,,100,50,8800,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
보편 안심 USIM 15GB,15000,,,100,100,25300,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
이마트24 유심 7GB 180분,7000,,,180,100,16800,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
이마트24 안심 유심 500MB 50분,500,,,50,50,7920,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
이마트24 안심 유심 5GB 200분,5000,,,200,100,16000,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
이마트24 안심 유심 10GB 200분,10000,,,200,100,18900,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
이마트24 안심 유심 11GB,11000,,,-1,-1,33990,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
프레딧 유심 1.5GB 150분,1500,,,150,150,5500,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
프레딧 데이터 프리 유심 7GB,7000,,,-1,-1,17500,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
프레딧 데이터 프리 유심 11GB,11000,,,-1,-1,33990,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
5G 유심 6GB 200분,6000,,,200,100,9900,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
5G 유심 10GB 200분,10000,,,200,100,14900,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
5G 유심 15GB 200분,15000,,,200,100,20900,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
5G 유심 통화 맘편히 3GB,3000,,,-1,-1,7990,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
