name,data_per_month,data_per_day,data_exhaustion_speed,call_minutes,text_messages,price_initial,mobile_carrier_id,cta_url
[BIG EVENT]USIM 선택 500M 9,500,,,150,0,5900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 선택 700M 5,700,,,25,0,5900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 선택 700M 6,700,,,50,0,6900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 선택 700M 7,700,,,75,0,7900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[BIG EVENT] USIM 선택 700M 8,700,,,100,0,6900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 선택 700M 10,700,,,150,0,10900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 선택 1GB 7,1000,,,25,0,7900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 선택 1GB 8,1000,,,50,0,8900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 선택 1GB 9,1000,,,75,0,9900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[BIG EVENT] USIM 선택 1GB 10,1000,,,100,0,8400,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 선택 1GB 12,1000,,,150,0,12900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 선택 1.5GB 12,1500,,,25,0,12900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[BIG EVENT] USIM 선택 1.5GB 13,1500,,,50,0,9900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 선택 1.5GB 14,1500,,,75,0,14900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[BIG EVENT] USIM 선택 1.5GB 15,1500,,,100,0,11400,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 선택 1.5GB 17,1500,,,150,0,17900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 3G 데이터중심 19,300,,,-1,-1,19700,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
